Temp_current,Setpoint,Humidity,Temp_t1,Temp_t2,Command_MPC
33.144401290462696,33.25279455760379,63.23877270165595,33.14415494212828,33.143908033911295,34.233224105926176
33.14464708018411,33.25279455760379,92.56655952353577,33.144401290462696,33.14415494212828,34.233224105926176
33.14489231255921,33.25279455760379,71.20141695756374,33.14464708018411,33.144401290462696,34.233224105926176
33.145136988851824,33.25279455760379,59.46678120232638,33.14489231255921,33.14464708018411,34.233224105926176
33.145381110322916,33.25279455760379,91.78502995806383,33.145136988851824,33.14489231255921,34.233224105926176
33.14562467823058,33.25279455760379,55.092076993226044,33.145381110322916,33.145136988851824,34.233224105926176
33.14586769383007,33.25279455760379,88.87382362746513,33.14562467823058,33.145381110322916,34.233224105926176
33.14611015837377,33.25279455760379,53.17827835199601,33.14586769383007,33.14562467823058,34.233224105926176
33.14635207311126,33.25279455760379,44.839325849468494,33.14611015837377,33.14586769383007,34.233224105926176
33.14659343928925,33.25279455760379,50.734937993263316,33.14635207311126,33.14611015837377,34.233224105926176
33.14683425815164,33.25279455760379,56.56285359955041,33.14659343928925,33.14635207311126,34.233224105926176
33.14707453093951,33.25279455760379,42.887037424362994,33.14683425815164,33.14659343928925,34.233224105926176
33.147314258891136,33.25279455760379,71.50214978698622,33.14707453093951,33.14683425815164,34.233224105926176
33.14755344324196,33.25279455760379,55.62159496200225,33.147314258891136,33.14707453093951,34.233224105926176
33.147792085224644,33.25279455760379,42.275711719453504,33.14755344324196,33.147314258891136,34.233224105926176
